snapshot,residential rural gas boiler,residential rural ground heat pump,residential rural heat,residential rural resistive heater,residential rural water tanks charger,residential rural water tanks discharger
2013-01-01 00:00:00,0.0,63.86,-63.85,0.0,-0.02,0.01
2013-01-01 03:00:00,4.21,101.68,-108.26,2.37,-0.02,0.01
2013-01-01 06:00:00,5.05,105.44,-114.53,4.04,-0.02,0.01
2013-01-01 09:00:00,2.51,99.92,-103.39,0.97,-0.03,0.02
2013-01-01 12:00:00,2.19,98.01,-100.6,0.41,-0.03,0.02
2013-01-01 15:00:00,4.35,102.78,-109.29,2.16,-0.03,0.02
2013-01-01 18:00:00,4.01,103.49,-110.08,2.58,-0.02,0.01
2013-01-01 21:00:00,0.0,72.73,-72.72,0.0,-0.02,0.01
2013-01-02 00:00:00,0.0,63.07,-63.06,0.0,-0.02,0.01
2013-01-02 03:00:00,3.05,102.51,-107.11,1.55,-0.02,0.01
2013-01-02 06:00:00,3.91,107.11,-112.78,1.76,-0.02,0.01
2013-01-02 09:00:00,1.49,99.93,-101.86,0.45,-0.02,0.01
2013-01-02 12:00:00,1.34,97.58,-99.17,0.25,-0.02,0.01
2013-01-02 15:00:00,3.01,103.72,-107.79,1.07,-0.02,0.01
2013-01-02 18:00:00,2.5,104.68,-108.46,1.28,-0.02,0.01
2013-01-02 21:00:00,0.0,71.47,-71.46,0.0,-0.02,0.01
2013-01-03 00:00:00,0.0,57.8,-57.79,0.0,-0.02,0.01
2013-01-03 03:00:00,2.21,94.09,-97.17,0.88,-0.02,0.02
2013-01-03 06:00:00,2.23,98.42,-101.85,1.2,-0.02,0.02
2013-01-03 09:00:00,0.4,91.28,-92.18,0.79,-0.95,0.67
2013-01-03 12:00:00,0.37,89.13,-89.85,0.64,-0.95,0.67
2013-01-03 15:00:00,1.57,95.01,-97.56,1.26,-0.95,0.67
2013-01-03 18:00:00,0.92,95.89,-98.0,1.45,-0.89,0.63
2013-01-03 21:00:00,0.0,64.99,-64.98,0.26,-0.91,0.64
2013-01-04 00:00:00,0.0,52.84,-52.84,0.26,-0.89,0.63
2013-01-04 03:00:00,0.29,86.47,-87.47,0.96,-0.87,0.61
2013-01-04 06:00:00,0.05,90.88,-91.9,1.17,-0.72,0.51
2013-01-04 09:00:00,0.0,82.95,-83.32,0.61,-0.84,0.59
2013-01-04 12:00:00,0.0,80.98,-81.22,0.49,-0.84,0.59
2013-01-04 15:00:00,0.01,87.37,-88.0,0.79,-0.58,0.41
2013-01-04 18:00:00,0.02,87.73,-88.45,0.85,-0.51,0.36
2013-01-04 21:00:00,0.0,59.28,-59.27,0.06,-0.24,0.17
2013-01-05 00:00:00,0.0,54.11,-54.1,0.03,-0.13,0.09
2013-01-05 03:00:00,0.41,89.14,-90.64,1.11,-0.06,0.04
2013-01-05 06:00:00,0.12,94.06,-95.26,1.1,-0.06,0.04
2013-01-05 09:00:00,0.07,85.61,-86.13,0.48,-0.09,0.06
2013-01-05 12:00:00,0.16,83.5,-83.9,0.27,-0.09,0.06
2013-01-05 15:00:00,0.34,89.98,-90.97,0.67,-0.07,0.05
2013-01-05 18:00:00,0.29,90.66,-91.65,0.7,-0.01,0.01
2013-01-05 21:00:00,0.11,60.99,-61.1,0.0,-0.01,0.01
2013-01-06 00:00:00,0.1,58.35,-58.44,0.0,-0.01,0.01
2013-01-06 03:00:00,2.69,94.74,-98.99,1.55,-0.01,0.0
2013-01-06 06:00:00,2.7,99.75,-104.03,1.58,-0.0,0.0
2013-01-06 09:00:00,0.29,93.02,-93.92,0.63,-0.05,0.03
2013-01-06 12:00:00,0.26,90.68,-91.47,0.54,-0.05,0.03
2013-01-06 15:00:00,1.98,96.02,-99.31,1.31,-0.0,0.0
2013-01-06 18:00:00,1.42,97.5,-99.99,1.07,-0.0,0.0
2013-01-06 21:00:00,0.1,66.16,-66.25,0.0,-0.0,0.0
2013-01-07 00:00:00,0.1,63.43,-63.52,0.0,-0.0,0.0
2013-01-07 03:00:00,5.69,98.31,-108.05,4.04,-0.0,0.0
2013-01-07 06:00:00,6.85,102.68,-113.11,3.58,-0.0,0.0
2013-01-07 09:00:00,4.03,97.04,-102.22,1.15,-0.0,0.0
2013-01-07 12:00:00,3.52,95.13,-99.65,1.01,-0.0,0.0
2013-01-07 15:00:00,5.69,99.67,-108.38,3.02,-0.0,0.0
2013-01-07 18:00:00,5.59,100.93,-108.66,2.14,-0.0,0.0
2013-01-07 21:00:00,0.0,71.39,-71.39,0.0,-0.01,0.0
2013-01-08 00:00:00,0.0,68.05,-68.13,0.09,-0.0,0.0
2013-01-08 03:00:00,6.64,101.73,-116.95,8.57,-0.0,0.0
2013-01-08 06:00:00,7.81,105.7,-122.21,8.7,-0.0,0.0
2013-01-08 09:00:00,5.21,100.56,-110.33,4.56,-0.0,0.0
2013-01-08 12:00:00,4.7,98.74,-107.57,4.13,-0.0,0.0
2013-01-08 15:00:00,6.7,102.95,-117.15,7.5,-0.0,0.0
2013-01-08 18:00:00,6.89,104.06,-117.31,6.36,-0.0,0.0
2013-01-08 21:00:00,1.28,75.23,-76.51,0.0,-0.0,0.0
2013-01-09 00:00:00,1.56,66.45,-68.09,0.09,-0.0,0.0
2013-01-09 03:00:00,5.33,102.49,-116.33,8.51,-0.0,0.0
2013-01-09 06:00:00,6.4,106.54,-122.34,9.39,-0.0,0.0
2013-01-09 09:00:00,4.08,101.05,-110.41,5.27,-0.0,0.0
2013-01-09 12:00:00,3.61,99.16,-107.57,4.79,-0.0,0.0
2013-01-09 15:00:00,5.8,103.34,-117.02,7.87,-0.0,0.0
2013-01-09 18:00:00,6.02,104.37,-117.35,6.95,-0.0,0.0
2013-01-09 21:00:00,2.73,74.04,-76.95,0.19,-0.0,0.0
2013-01-10 00:00:00,2.73,63.47,-66.2,0.0,-0.0,0.0
2013-01-10 03:00:00,3.88,103.49,-112.58,5.21,-0.0,0.0
2013-01-10 06:00:00,4.67,107.79,-118.87,6.41,-0.0,0.0
2013-01-10 09:00:00,2.78,101.65,-107.28,2.84,-0.0,0.0
2013-01-10 12:00:00,2.57,99.45,-104.45,2.43,-0.0,0.0
2013-01-10 15:00:00,3.37,105.15,-113.53,5.0,-0.0,0.0
2013-01-10 18:00:00,3.37,106.32,-114.08,4.39,-0.0,0.0
2013-01-10 21:00:00,0.0,75.04,-75.16,0.12,-0.0,0.0
2013-01-11 00:00:00,0.0,68.93,-68.93,0.01,-0.0,0.0
2013-01-11 03:00:00,6.8,107.32,-117.96,3.85,-0.0,0.0
2013-01-11 06:00:00,9.52,110.09,-125.07,5.46,-0.0,0.0
2013-01-11 09:00:00,3.69,106.38,-112.74,2.67,-0.0,0.0
2013-01-11 12:00:00,2.75,104.89,-109.61,1.98,-0.0,0.0
2013-01-11 15:00:00,6.94,108.46,-119.19,3.79,-0.0,0.0
2013-01-11 18:00:00,6.9,108.99,-120.21,4.32,-0.0,0.0
2013-01-11 21:00:00,0.0,78.6,-78.77,0.18,-0.0,0.0
2013-01-12 00:00:00,0.0,75.2,-75.24,0.04,-0.0,0.0
2013-01-12 03:00:00,13.17,110.36,-131.28,7.76,-0.0,0.0
2013-01-12 06:00:00,15.72,112.13,-139.16,11.3,-0.0,0.0
2013-01-12 09:00:00,11.34,110.02,-124.98,3.63,-0.0,0.0
2013-01-12 12:00:00,10.0,109.06,-121.4,2.36,-0.0,0.0
2013-01-12 15:00:00,15.02,111.2,-132.22,5.99,-0.0,0.0
2013-01-12 18:00:00,15.38,111.48,-133.68,6.81,-0.0,0.0
2013-01-12 21:00:00,0.06,86.33,-86.7,0.31,-0.0,0.0
2013-01-13 00:00:00,0.0,78.11,-78.17,0.07,-0.0,0.0
2013-01-13 03:00:00,16.32,111.03,-136.72,9.37,-0.0,0.0
2013-01-13 06:00:00,17.38,111.89,-145.27,16.0,0.0,0.0
2013-01-13 09:00:00,13.94,110.18,-130.38,6.27,-0.0,0.0
2013-01-13 12:00:00,12.36,109.52,-126.6,4.72,-0.0,0.0
2013-01-13 15:00:00,16.16,111.15,-137.89,10.58,-0.0,0.0
2013-01-13 18:00:00,16.29,111.35,-139.48,11.84,-0.0,0.0
2013-01-13 21:00:00,0.09,89.82,-90.55,0.63,-0.0,0.0
2013-01-14 00:00:00,0.0,76.75,-76.81,0.07,-0.0,0.0
2013-01-14 03:00:00,16.19,108.88,-133.0,7.94,-0.0,0.0
2013-01-14 06:00:00,16.83,109.71,-141.47,14.92,-0.0,0.0
2013-01-14 09:00:00,13.74,108.23,-127.27,5.3,-0.0,0.0
2013-01-14 12:00:00,12.25,107.77,-123.6,3.59,-0.0,0.0
2013-01-14 15:00:00,16.26,109.18,-134.57,9.14,-0.0,0.0
2013-01-14 18:00:00,15.86,109.14,-135.97,10.97,-0.0,0.0
2013-01-14 21:00:00,0.08,88.1,-88.57,0.39,-0.01,0.0
2013-01-15 00:00:00,0.0,76.6,-76.65,0.06,-0.0,0.0
2013-01-15 03:00:00,14.44,110.29,-132.56,7.83,-0.0,0.0
2013-01-15 06:00:00,15.28,110.35,-141.68,16.05,-0.0,0.0
2013-01-15 09:00:00,12.31,108.46,-127.4,6.63,-0.0,0.0
2013-01-15 12:00:00,10.8,107.82,-123.61,5.0,-0.0,0.0
2013-01-15 15:00:00,14.35,109.96,-134.52,10.2,-0.0,0.0
2013-01-15 18:00:00,14.52,109.47,-136.27,12.27,-0.0,0.0
2013-01-15 21:00:00,0.18,88.07,-88.98,0.74,-0.0,0.0
2013-01-16 00:00:00,0.0,77.66,-77.71,0.06,-0.0,0.0
2013-01-16 03:00:00,13.47,110.1,-134.48,10.91,-0.0,0.0
2013-01-16 06:00:00,14.77,109.99,-143.98,19.22,-0.0,0.0
2013-01-16 09:00:00,11.71,108.3,-129.43,9.42,-0.0,0.0
2013-01-16 12:00:00,10.48,107.84,-125.54,7.22,-0.0,0.0
2013-01-16 15:00:00,13.75,109.6,-136.6,13.25,-0.0,0.0
2013-01-16 18:00:00,14.19,109.0,-138.48,15.28,-0.0,0.0
2013-01-16 21:00:00,1.75,87.29,-90.42,1.38,-0.0,0.0
2013-01-17 00:00:00,1.73,77.64,-79.42,0.06,-0.0,0.0
2013-01-17 03:00:00,14.98,110.02,-138.0,13.0,-0.0,0.0
2013-01-17 06:00:00,15.75,110.66,-147.14,20.73,-0.0,0.0
2013-01-17 09:00:00,12.31,109.03,-132.27,10.94,-0.0,0.0
2013-01-17 12:00:00,11.23,108.58,-128.37,8.56,-0.0,0.0
2013-01-17 15:00:00,14.69,110.17,-139.81,14.94,-0.0,0.0
2013-01-17 18:00:00,14.63,109.83,-141.49,17.02,-0.0,0.0
2013-01-17 21:00:00,1.06,90.11,-91.99,0.82,-0.0,0.0
2013-01-18 00:00:00,0.97,80.93,-81.94,0.05,-0.01,0.0
2013-01-18 03:00:00,16.07,109.9,-142.82,16.85,-0.0,0.0
2013-01-18 06:00:00,15.89,109.89,-152.33,26.56,-0.0,0.0
2013-01-18 09:00:00,13.91,108.85,-136.88,14.12,-0.0,0.0
2013-01-18 12:00:00,13.16,108.74,-132.82,10.93,-0.0,0.0
2013-01-18 15:00:00,15.24,109.7,-144.7,19.77,-0.0,0.0
2013-01-18 18:00:00,15.1,109.18,-146.46,22.19,-0.0,0.0
2013-01-18 21:00:00,0.06,93.84,-94.84,0.95,-0.0,0.0
2013-01-19 00:00:00,0.18,81.88,-82.13,0.07,-0.01,0.0
2013-01-19 03:00:00,16.58,110.3,-144.41,17.52,-0.0,0.0
2013-01-19 06:00:00,16.55,110.69,-153.98,26.73,-0.0,0.0
2013-01-19 09:00:00,15.27,109.53,-138.04,13.24,-0.0,0.0
2013-01-19 12:00:00,15.01,109.24,-133.9,9.65,-0.0,0.0
2013-01-19 15:00:00,16.48,110.25,-145.89,19.16,-0.0,0.0
2013-01-19 18:00:00,15.93,110.11,-147.94,21.9,-0.0,0.0
2013-01-19 21:00:00,0.39,94.11,-95.59,1.1,-0.01,0.0
2013-01-20 00:00:00,0.08,74.83,-74.91,0.0,-0.01,0.0
2013-01-20 03:00:00,14.41,103.94,-130.21,11.86,-0.0,0.0
2013-01-20 06:00:00,14.78,104.47,-139.23,19.99,-0.0,0.0
2013-01-20 09:00:00,12.76,102.5,-124.95,9.69,-0.0,0.0
2013-01-20 12:00:00,11.58,101.93,-121.19,7.69,-0.0,0.0
2013-01-20 15:00:00,13.74,103.81,-131.84,14.29,-0.0,0.0
2013-01-20 18:00:00,13.66,103.64,-133.8,16.5,-0.0,0.0
2013-01-20 21:00:00,0.2,85.86,-87.41,1.35,-0.01,0.0
2013-01-21 00:00:00,0.02,72.61,-72.69,0.06,-0.01,0.0
2013-01-21 03:00:00,11.83,102.77,-124.79,10.19,-0.0,0.0
2013-01-21 06:00:00,13.43,103.38,-133.87,17.06,-0.0,0.0
2013-01-21 09:00:00,10.62,100.53,-120.43,9.28,-0.02,0.01
2013-01-21 12:00:00,9.71,99.76,-116.8,7.34,-0.02,0.01
2013-01-21 15:00:00,12.07,102.4,-126.95,12.48,-0.02,0.01
2013-01-21 18:00:00,12.46,102.15,-128.81,14.21,-0.02,0.01
2013-01-21 21:00:00,0.84,82.57,-84.65,1.25,-0.02,0.01
2013-01-22 00:00:00,0.09,76.28,-76.43,0.08,-0.04,0.03
2013-01-22 03:00:00,12.6,107.4,-132.04,12.05,-0.02,0.01
2013-01-22 06:00:00,14.44,107.55,-141.51,19.51,-0.0,0.0
2013-01-22 09:00:00,11.46,105.13,-127.21,10.63,-0.0,0.0
2013-01-22 12:00:00,10.89,104.13,-123.37,8.34,-0.0,0.0
2013-01-22 15:00:00,13.84,106.17,-134.2,14.19,0.0,0.0
2013-01-22 18:00:00,14.18,105.93,-136.14,16.02,0.0,0.0
2013-01-22 21:00:00,4.62,83.1,-89.03,1.31,-0.0,0.0
2013-01-23 00:00:00,3.92,74.87,-78.84,0.06,-0.01,0.0
2013-01-23 03:00:00,15.87,109.13,-136.72,11.71,-0.0,0.0
2013-01-23 06:00:00,16.0,109.56,-146.16,20.59,0.0,0.0
2013-01-23 09:00:00,14.8,107.14,-131.37,9.43,0.0,0.0
2013-01-23 12:00:00,14.41,106.08,-127.45,6.97,-0.0,0.0
2013-01-23 15:00:00,16.14,108.59,-138.74,14.01,-0.0,0.0
2013-01-23 18:00:00,15.9,108.36,-140.55,16.29,-0.0,0.0
2013-01-23 21:00:00,14.96,75.5,-91.6,1.14,-0.0,0.0
2013-01-24 00:00:00,14.88,64.17,-79.08,0.04,-0.0,0.0
2013-01-24 03:00:00,17.12,109.57,-137.26,10.57,-0.0,0.0
2013-01-24 06:00:00,16.69,110.05,-146.48,19.74,-0.0,0.0
2013-01-24 09:00:00,15.47,108.55,-131.68,7.66,-0.0,0.0
2013-01-24 12:00:00,15.13,107.43,-127.79,5.23,-0.0,0.0
2013-01-24 15:00:00,16.69,109.81,-139.14,12.64,-0.0,0.0
2013-01-24 18:00:00,16.21,109.57,-140.83,15.05,-0.0,0.0
2013-01-24 21:00:00,14.27,76.49,-91.67,0.92,-0.0,0.0
2013-01-25 00:00:00,14.22,69.76,-84.02,0.04,-0.0,0.0
2013-01-25 03:00:00,18.13,109.91,-146.98,18.94,-0.0,0.0
2013-01-25 06:00:00,17.68,110.28,-156.35,28.38,-0.0,0.0
2013-01-25 09:00:00,16.36,109.91,-140.47,14.2,-0.0,0.0
2013-01-25 12:00:00,16.09,109.76,-136.36,10.51,-0.0,0.0
2013-01-25 15:00:00,17.3,110.13,-148.65,21.23,-0.0,0.0
2013-01-25 18:00:00,16.69,109.99,-150.31,23.62,-0.0,0.0
2013-01-25 21:00:00,1.07,95.37,-96.98,0.55,-0.01,0.0
2013-01-26 00:00:00,0.22,84.86,-85.07,0.0,-0.01,0.0
2013-01-26 03:00:00,17.75,107.64,-150.73,25.33,-0.0,0.0
2013-01-26 06:00:00,17.75,109.25,-159.44,32.44,-0.0,0.0
2013-01-26 09:00:00,15.91,108.41,-142.96,18.68,-0.1,0.07
2013-01-26 12:00:00,15.58,107.93,-138.82,15.35,-0.13,0.09
2013-01-26 15:00:00,17.15,108.55,-151.49,25.85,-0.2,0.14
2013-01-26 18:00:00,16.99,108.89,-153.2,27.39,-0.22,0.15
2013-01-26 21:00:00,1.58,96.13,-98.17,0.58,-0.39,0.27
2013-01-27 00:00:00,0.09,78.3,-78.36,0.09,-0.4,0.28
2013-01-27 03:00:00,12.39,106.91,-137.68,18.5,-0.39,0.27
2013-01-27 06:00:00,13.64,108.8,-145.22,22.9,-0.36,0.25
2013-01-27 09:00:00,10.62,107.1,-130.4,12.89,-0.7,0.49
2013-01-27 12:00:00,10.04,106.33,-126.74,10.57,-0.67,0.47
2013-01-27 15:00:00,11.86,107.66,-138.2,18.89,-0.71,0.5
2013-01-27 18:00:00,12.17,108.04,-139.5,19.5,-0.72,0.5
2013-01-27 21:00:00,4.0,85.93,-90.03,0.3,-0.63,0.44
2013-01-28 00:00:00,3.01,67.4,-70.4,0.17,-0.61,0.42
2013-01-28 03:00:00,7.85,105.07,-121.0,8.23,-0.49,0.35
2013-01-28 06:00:00,9.17,107.96,-127.57,10.54,-0.35,0.25
2013-01-28 09:00:00,6.85,104.33,-115.01,4.21,-1.31,0.92
2013-01-28 12:00:00,6.34,102.84,-111.93,3.15,-1.37,0.96
2013-01-28 15:00:00,8.02,106.27,-121.83,7.95,-1.35,0.95
2013-01-28 18:00:00,8.29,106.71,-122.55,7.94,-1.32,0.93
2013-01-28 21:00:00,3.01,77.08,-80.05,0.41,-1.5,1.05
2013-01-29 00:00:00,3.01,58.08,-60.98,0.34,-1.55,1.09
2013-01-29 03:00:00,4.54,95.34,-103.19,3.63,-1.08,0.76
2013-01-29 06:00:00,5.09,99.04,-108.12,4.23,-0.84,0.59
2013-01-29 09:00:00,2.54,94.3,-97.76,1.41,-1.67,1.18
2013-01-29 12:00:00,2.18,92.36,-95.3,1.26,-1.72,1.21
2013-01-29 15:00:00,3.8,96.65,-103.57,3.64,-1.81,1.27
2013-01-29 18:00:00,3.45,97.57,-103.92,3.43,-1.78,1.26
2013-01-29 21:00:00,0.0,68.68,-68.56,0.43,-1.87,1.31
2013-01-30 00:00:00,0.0,52.13,-51.98,0.4,-1.86,1.31
2013-01-30 03:00:00,1.53,83.02,-85.59,1.57,-1.81,1.27
2013-01-30 06:00:00,1.46,87.4,-90.0,1.64,-1.71,1.2
2013-01-30 09:00:00,0.41,80.97,-81.64,1.12,-2.93,2.07
2013-01-30 12:00:00,0.42,78.98,-79.61,1.02,-2.77,1.95
2013-01-30 15:00:00,1.17,84.26,-86.19,1.49,-2.45,1.73
2013-01-30 18:00:00,0.7,85.18,-86.54,1.33,-2.28,1.61
2013-01-30 21:00:00,0.0,58.38,-58.36,0.67,-2.33,1.64
2013-01-31 00:00:00,0.0,51.47,-51.46,0.62,-2.15,1.51
2013-01-31 03:00:00,0.47,83.68,-84.54,0.99,-2.05,1.45
2013-01-31 06:00:00,0.22,87.98,-89.33,1.73,-2.03,1.43
2013-01-31 09:00:00,0.01,80.54,-81.01,1.14,-2.31,1.62
2013-01-31 12:00:00,0.01,78.6,-78.92,0.95,-2.23,1.57
2013-01-31 15:00:00,0.11,84.62,-85.38,1.27,-2.11,1.49
2013-01-31 18:00:00,0.08,85.08,-85.98,1.4,-1.99,1.41
2013-01-31 21:00:00,0.0,58.15,-58.15,0.51,-1.72,1.21
2013-02-01 00:00:00,0.0,53.78,-53.76,0.34,-1.25,0.88
2013-02-01 03:00:00,0.16,87.53,-88.75,1.28,-0.74,0.52
2013-02-01 06:00:00,0.22,91.86,-94.19,2.18,-0.27,0.19
2013-02-01 09:00:00,0.03,84.19,-85.29,1.13,-0.18,0.12
2013-02-01 12:00:00,0.01,82.24,-83.02,0.78,-0.03,0.02
2013-02-01 15:00:00,0.16,88.49,-89.86,1.21,-0.01,0.0
2013-02-01 18:00:00,0.16,88.86,-90.62,1.6,-0.01,0.0
2013-02-01 21:00:00,0.0,60.92,-61.02,0.1,-0.01,0.0
2013-02-02 00:00:00,0.0,59.18,-59.17,0.0,-0.01,0.0
2013-02-02 03:00:00,0.6,97.22,-99.82,2.0,-0.01,0.0
2013-02-02 06:00:00,0.45,99.44,-106.64,6.74,-0.0,0.0
2013-02-02 09:00:00,0.04,93.53,-96.1,2.64,-0.37,0.26
2013-02-02 12:00:00,0.02,91.6,-93.31,1.8,-0.34,0.24
2013-02-02 15:00:00,0.25,97.57,-101.14,3.36,-0.14,0.09
2013-02-02 18:00:00,0.13,97.65,-102.58,4.84,-0.13,0.09
2013-02-02 21:00:00,0.0,68.05,-68.36,0.36,-0.15,0.1
2013-02-03 00:00:00,0.0,65.96,-65.95,0.04,-0.15,0.1
2013-02-03 03:00:00,1.66,104.02,-113.55,7.9,-0.1,0.07
2013-02-03 06:00:00,1.55,105.87,-120.72,13.35,-0.13,0.09
2013-02-03 09:00:00,0.39,103.44,-108.58,4.82,-0.23,0.16
2013-02-03 12:00:00,0.33,102.16,-105.41,2.98,-0.22,0.15
2013-02-03 15:00:00,1.2,104.9,-114.57,8.5,-0.1,0.07
2013-02-03 18:00:00,1.53,104.9,-116.24,9.84,-0.1,0.07
2013-02-03 21:00:00,0.0,76.26,-76.33,0.11,-0.12,0.08
2013-02-04 00:00:00,0.0,63.23,-63.22,0.03,-0.12,0.08
2013-02-04 03:00:00,2.69,100.16,-107.21,4.38,-0.11,0.08
2013-02-04 06:00:00,1.93,102.95,-113.54,8.68,-0.09,0.06
2013-02-04 09:00:00,0.62,98.66,-102.49,3.5,-0.97,0.68
2013-02-04 12:00:00,0.5,96.95,-99.68,2.5,-0.92,0.64
2013-02-04 15:00:00,2.64,101.02,-108.27,4.88,-0.92,0.65
2013-02-04 18:00:00,2.17,101.63,-109.24,5.71,-0.91,0.64
2013-02-04 21:00:00,0.0,72.05,-72.19,0.43,-0.98,0.69
2013-02-05 00:00:00,0.0,61.79,-61.82,0.33,-1.02,0.71
2013-02-05 03:00:00,1.09,101.29,-104.14,2.01,-0.83,0.58
2013-02-05 06:00:00,1.08,104.55,-110.95,5.44,-0.41,0.29
2013-02-05 09:00:00,0.23,97.82,-100.15,2.29,-0.63,0.44
2013-02-05 12:00:00,0.15,95.81,-97.33,1.56,-0.65,0.46
2013-02-05 15:00:00,0.74,102.18,-105.59,2.84,-0.58,0.41
2013-02-05 18:00:00,0.83,102.3,-106.73,3.75,-0.53,0.37
2013-02-05 21:00:00,0.0,70.72,-70.99,0.48,-0.68,0.48
2013-02-06 00:00:00,0.0,66.52,-66.52,0.22,-0.75,0.52
2013-02-06 03:00:00,4.43,105.14,-113.27,3.88,-0.63,0.44
2013-02-06 06:00:00,7.12,106.47,-120.68,7.21,-0.39,0.28
2013-02-06 09:00:00,2.47,103.24,-108.78,3.21,-0.46,0.33
2013-02-06 12:00:00,1.41,102.1,-105.66,2.28,-0.44,0.31
2013-02-06 15:00:00,5.2,105.66,-114.79,3.97,-0.18,0.12
2013-02-06 18:00:00,6.14,105.14,-116.11,4.87,-0.14,0.1
2013-02-06 21:00:00,0.0,76.43,-76.62,0.22,-0.11,0.07
2013-02-07 00:00:00,0.0,72.58,-72.59,0.03,-0.06,0.04
2013-02-07 03:00:00,8.98,107.45,-124.88,8.45,-0.0,0.0
2013-02-07 06:00:00,11.94,107.42,-133.3,13.94,-0.0,0.0
2013-02-07 09:00:00,6.52,106.41,-119.97,7.04,0.0,0.0
2013-02-07 12:00:00,4.81,106.24,-116.44,5.4,-0.0,0.0
2013-02-07 15:00:00,10.19,107.43,-126.64,9.01,-0.0,0.0
2013-02-07 18:00:00,10.82,106.71,-128.24,10.71,-0.0,0.0
2013-02-07 21:00:00,0.0,83.53,-84.03,0.5,-0.0,0.0
2013-02-08 00:00:00,0.0,76.23,-76.28,0.06,-0.0,0.0
2013-02-08 03:00:00,13.47,107.29,-132.19,11.43,-0.0,0.0
2013-02-08 06:00:00,15.12,107.98,-140.58,17.48,-0.0,0.0
2013-02-08 09:00:00,10.39,107.56,-126.46,8.52,-0.0,0.0
2013-02-08 12:00:00,8.7,107.53,-122.8,6.57,-0.0,0.0
2013-02-08 15:00:00,13.5,107.97,-133.71,12.24,0.0,0.0
2013-02-08 18:00:00,13.6,107.58,-135.22,14.04,0.0,0.0
2013-02-08 21:00:00,0.02,87.5,-87.85,0.33,-0.0,0.0
2013-02-09 00:00:00,0.0,79.31,-79.38,0.08,-0.0,0.0
2013-02-09 03:00:00,16.14,106.94,-139.53,16.45,-0.0,0.0
2013-02-09 06:00:00,16.66,107.94,-148.31,23.72,0.0,0.0
2013-02-09 09:00:00,13.11,107.51,-133.04,12.41,-0.0,0.0
2013-02-09 12:00:00,11.86,107.3,-129.08,9.92,-0.0,0.0
2013-02-09 15:00:00,15.75,107.7,-140.67,17.22,-0.0,0.0
2013-02-09 18:00:00,15.49,107.66,-142.63,19.48,-0.0,0.0
2013-02-09 21:00:00,0.29,91.15,-92.08,0.64,-0.0,0.0
2013-02-10 00:00:00,0.09,80.59,-80.75,0.07,-0.0,0.0
2013-02-10 03:00:00,16.26,106.55,-142.14,19.33,-0.0,0.0
2013-02-10 06:00:00,16.48,107.55,-151.18,27.16,0.0,0.0
2013-02-10 09:00:00,12.38,106.87,-135.57,16.32,-0.01,0.01
2013-02-10 12:00:00,11.45,106.63,-131.53,13.45,-0.01,0.01
2013-02-10 15:00:00,14.68,107.2,-143.35,21.47,-0.0,0.0
2013-02-10 18:00:00,14.21,107.22,-145.39,23.95,-0.0,0.0
2013-02-10 21:00:00,0.34,92.53,-93.96,1.09,-0.01,0.0
2013-02-11 00:00:00,0.03,79.34,-79.38,0.01,-0.01,0.0
2013-02-11 03:00:00,15.41,107.59,-137.94,14.94,-0.0,0.0
2013-02-11 06:00:00,16.35,107.69,-146.85,22.81,0.0,0.0
2013-02-11 09:00:00,12.75,107.46,-132.04,11.82,-0.0,0.0
2013-02-11 12:00:00,11.63,107.33,-128.19,9.22,-0.0,0.0
2013-02-11 15:00:00,15.5,107.61,-139.62,16.51,0.0,0.0
2013-02-11 18:00:00,15.04,107.55,-141.17,18.57,0.0,0.0
2013-02-11 21:00:00,0.02,91.29,-91.74,0.44,-0.0,0.0
2013-02-12 00:00:00,0.0,75.38,-75.39,0.02,-0.0,0.0
2013-02-12 03:00:00,15.15,107.24,-130.2,7.81,-0.0,0.0
2013-02-12 06:00:00,16.38,107.37,-138.79,15.03,-0.0,0.0
2013-02-12 09:00:00,11.9,106.71,-124.87,6.26,-0.0,0.0
2013-02-12 12:00:00,10.32,106.42,-121.23,4.48,-0.0,0.0
2013-02-12 15:00:00,15.47,107.22,-131.93,9.23,-0.0,0.0
2013-02-12 18:00:00,15.27,107.01,-133.44,11.16,-0.0,0.0
2013-02-12 21:00:00,0.11,86.51,-87.15,0.53,-0.0,0.0
2013-02-13 00:00:00,0.09,72.82,-72.91,0.0,-0.0,0.0
2013-02-13 03:00:00,12.3,105.29,-125.65,8.06,-0.0,0.0
2013-02-13 06:00:00,13.69,105.59,-134.04,14.76,-0.0,0.0
2013-02-13 09:00:00,10.14,103.7,-120.62,6.78,-0.0,0.0
2013-02-13 12:00:00,8.85,103.29,-117.07,4.92,-0.0,0.0
2013-02-13 15:00:00,12.2,105.25,-127.35,9.91,-0.0,0.0
2013-02-13 18:00:00,12.73,104.45,-129.01,11.83,-0.0,0.0
2013-02-13 21:00:00,0.0,84.09,-84.4,0.32,-0.0,0.0
2013-02-14 00:00:00,0.0,70.34,-70.34,0.0,-0.0,0.0
2013-02-14 03:00:00,11.3,103.25,-121.03,6.48,-0.0,0.0
2013-02-14 06:00:00,12.63,105.0,-128.43,10.8,-0.0,0.0
2013-02-14 09:00:00,8.81,102.48,-115.68,4.4,-0.0,0.0
2013-02-14 12:00:00,7.54,101.67,-112.38,3.18,-0.0,0.0
